doc_id,sentence_id,token_id,token,lemma,pos,entity
text292,4,12,the,the,DET,
text292,4,13,optimal,optimal,ADJ,
text292,4,14,return,return,NOUN,
text292,4,15,of,of,ADP,
text292,4,16,the,the,DET,
text292,4,17,desired,desire,VERB,
text292,4,18,state,state,NOUN,
text292,4,19,.,.,PUNCT,
text292,5,1,We,we,PRON,
text292,5,2,found,find,VERB,
text292,5,3,that,that,SCONJ,
text292,5,4,networks,network,NOUN,
text292,5,5,of,of,ADP,
text292,5,6,low,low,ADJ,
text292,5,7,to,to,ADP,
text292,5,8,moderate,moderate,ADJ,
text292,5,9,link,link,NOUN,
text292,5,10,densities,density,NOUN,
text292,5,11,significantly,significantly,ADV,
text292,5,12,increased,increase,VERB,
text292,5,13,the,the,DET,
text292,5,14,resilience,resilience,NOUN,
text292,5,15,of,of,ADP,
text292,5,16,the,the,DET,
text292,5,17,utility,utility,NOUN,
text292,5,18,returns,return,NOUN,
text292,5,19,.,.,PUNCT,
text292,6,1,Networks,network,NOUN,
text292,6,2,of,of,ADP,
text292,6,3,high,high,ADJ,
text292,6,4,link,link,NOUN,
text292,6,5,densities,density,NOUN,
text292,6,6,contributed,contribute,VERB,
text292,6,7,to,to,ADP,
text292,6,8,highly,highly,ADV,
text292,6,9,synchronized,synchronize,VERB,
text292,6,10,behavior,behavior,NOUN,
text292,6,11,among,among,ADP,
text292,6,12,the,the,DET,
text292,6,13,agents,agent,NOUN,
text292,6,14,",",",",PUNCT,
text292,6,15,which,which,PRON,
text292,6,16,caused,cause,VERB,
text292,6,17,occasional,occasional,ADJ,
text292,6,18,large,large,ADJ,
text292,6,19,-,-,PUNCT,
text292,6,20,scale,scale,NOUN,
text292,6,21,ecological,ecological,ADJ,
text292,6,22,crises,crisis,NOUN,
text292,6,23,between,between,ADP,
text292,6,24,periods,period,NOUN,
text292,6,25,of,of,ADP,
text292,6,26,stable,stable,ADJ,
text292,6,27,and,and,CCONJ,
text292,6,28,high,high,ADJ,
text292,6,29,utility,utility,NOUN,
text292,6,30,returns,return,NOUN,
text292,6,31,.,.,PUNCT,
text292,7,1,A,a,DET,
text292,7,2,constructed,construct,VERB,
text292,7,3,network,network,NOUN,
text292,7,4,involving,involve,VERB,
text292,7,5,a,a,DET,
text292,7,6,small,small,ADJ,
text292,7,7,set,set,NOUN,
text292,7,8,of,of,ADP,
text292,7,9,experimenting,experiment,VERB,
text292,7,10,agents,agent,NOUN,
text292,7,11,was,be,AUX,
text292,7,12,capable,capable,ADJ,
text292,7,13,of,of,ADP,
text292,7,14,combining,combine,VERB,
text292,7,15,high,high,ADJ,
text292,7,16,utility,utility,NOUN,
text292,7,17,returns,return,NOUN,
text292,7,18,with,with,ADP,
text292,7,19,high,high,ADJ,
text292,7,20,resilience,resilience,NOUN,
text292,7,21,",",",",PUNCT,
text292,7,22,conforming,conform,VERB,
text292,7,23,to,to,ADP,
text292,7,24,theories,theory,NOUN,
text292,7,25,underlying,underlie,VERB,
text292,7,26,the,the,DET,
text292,7,27,concept,concept,NOUN,
text292,7,28,of,of,ADP,
text292,7,29,adaptive,adaptive,ADJ,
text292,7,30,comanagement,comanagement,NOUN,
text292,7,31,.,.,PUNCT,
text292,8,1,We,we,PRON,
text292,8,2,conclude,conclude,VERB,
text292,8,3,that,that,SCONJ,
text292,8,4,(,(,PUNCT,
text292,8,5,1,1,X,CARDINAL_B
text292,8,6,),),PUNCT,
text292,8,7,the,the,DET,
text292,8,8,ability,ability,NOUN,
text292,8,9,to,to,PART,
text292,8,10,manage,manage,VERB,
text292,8,11,for,for,ADP,
text292,8,12,resilience,resilience,NOUN,
text292,8,13,(,(,PUNCT,
text292,8,14,i.e.,i.e.,X,
text292,8,15,",",",",PUNCT,
text292,8,16,to,to,PART,
text292,8,17,stay,stay,VERB,
text292,8,18,clear,clear,ADJ,
text292,8,19,of,of,ADP,
text292,8,20,the,the,DET,
text292,8,21,threshold,threshold,NOUN,
text292,8,22,leading,lead,VERB,
text292,8,23,to,to,ADP,
text292,8,24,the,the,DET,
text292,8,25,undesired,undesired,ADJ,
text292,8,26,state,state,NOUN,
text292,8,27,as,as,ADV,
text292,8,28,well,well,ADV,
text292,8,29,as,as,ADP,
text292,8,30,the,the,DET,
text292,8,31,ability,ability,NOUN,
text292,8,32,to,to,PART,
text292,8,33,re,re,VERB,
text292,8,34,-,-,VERB,
text292,8,35,enter,enter,VERB,
text292,8,36,the,the,DET,
text292,8,37,desired,desire,VERB,
text292,8,38,state,state,NOUN,
text292,8,39,following,follow,VERB,
text292,8,40,a,a,DET,
text292,8,41,collapse,collapse,NOUN,
text292,8,42,),),PUNCT,
text292,8,43,resides,reside,VERB,
text292,8,44,in,in,ADP,
text292,8,45,the,the,DET,
text292,8,46,network,network,NOUN,
text292,8,47,structure,structure,NOUN,
text292,8,48,and,and,CCONJ,
text292,8,49,(,(,PUNCT,
text292,8,50,2,2,NUM,CARDINAL_B
text292,8,51,),),PUNCT,
text292,8,52,in,in,ADP,
text292,8,53,a,a,DET,
text292,8,54,coupled,coupled,ADJ,
text292,8,55,social,social,ADJ,
text292,8,56,-,-,PUNCT,
text292,8,57,ecological,ecological,ADJ,
text292,8,58,system,system,NOUN,
text292,8,59,",",",",PUNCT,
text292,8,60,the,the,DET,
text292,8,61,system,system,NOUN,
text292,8,62,-,-,PUNCT,
text292,8,63,wide,wide,ADJ,
text292,8,64,state,state,NOUN,
text292,8,65,transition,transition,NOUN,
text292,8,66,occurs,occur,VERB,
text292,8,67,not,not,PART,
text292,8,68,because,because,SCONJ,
text292,8,69,the,the,DET,
text292,8,70,ecological,ecological,ADJ,
text292,8,71,system,system,NOUN,
text292,8,72,flips,flip,VERB,
text292,8,73,into,into,ADP,
text292,8,74,the,the,DET,
text292,8,75,undesired,undesired,ADJ,
text292,8,76,state,state,NOUN,
text292,8,77,",",",",PUNCT,
text292,8,78,but,but,CCONJ,
text292,8,79,because,because,SCONJ,
text292,8,80,managers,manager,NOUN,
text292,8,81,lose,lose,VERB,
text292,8,82,their,their,PRON,
text292,8,83,capacity,capacity,NOUN,
text292,8,84,to,to,PART,
text292,8,85,reorganize,reorganize,VERB,
text292,8,86,back,back,ADV,
text292,8,87,to,to,ADP,
text292,8,88,the,the,DET,
text292,8,89,desired,desire,VERB,
text292,8,90,state,state,NOUN,
text292,8,91,.,.,PUNCT,
text293,1,1,Methodological,methodological,ADJ,
text293,1,2,challenges,challenge,NOUN,
text293,1,3,have,have,AUX,
text293,1,4,confounded,confound,VERB,
text293,1,5,studies,study,NOUN,
text293,1,6,of,of,ADP,
text293,1,7,the,the,DET,
text293,1,8,commons,common,NOUN,
text293,1,9,for,for,ADP,
text293,1,10,much,much,ADJ,
text293,1,11,of,of,ADP,
text293,1,12,its,its,PRON,
text293,1,13,recent,recent,ADJ,
text293,1,14,history,history,NOUN,
text293,1,15,.,.,PUNCT,
text293,2,1,These,these,DET,
text293,2,2,problems,problem,NOUN,
text293,2,3,range,range,VERB,
text293,2,4,from,from,ADP,
text293,2,5,a,a,DET,
text293,2,6,large,large,ADJ,
text293,2,7,number,number,NOUN,
text293,2,8,of,of,ADP,
text293,2,9,potentially,potentially,ADV,
text293,2,10,influential,influential,ADJ,
text293,2,11,variables,variable,NOUN,
text293,2,12,",",",",PUNCT,
text293,2,13,difficulties,difficulty,NOUN,
text293,2,14,in,in,ADP,
text293,2,15,capturing,capture,VERB,
text293,2,16,and,and,CCONJ,
text293,2,17,measuring,measure,VERB,
text293,2,18,these,these,DET,
text293,2,19,variables,variable,NOUN,
text293,2,20,",",",",PUNCT,
text293,2,21,and,and,CCONJ,
text293,2,22,large,large,ADJ,
text293,2,23,sets,set,NOUN,
text293,2,24,of,of,ADP,
text293,2,25,interacting,interact,VERB,
text293,2,26,and,and,CCONJ,
text293,2,27,mediating,mediate,VERB,
text293,2,28,factors,factor,NOUN,
text293,2,29,.,.,PUNCT,
text293,3,1,With,with,ADP,
text293,3,2,respect,respect,NOUN,
text293,3,3,to,to,ADP,
text293,3,4,quantitative,quantitative,ADJ,
text293,3,5,methods,method,NOUN,
text293,3,6,",",",",PUNCT,
text293,3,7,a,a,DET,
text293,3,8,specific,specific,ADJ,
text293,3,9,dilemma,dilemma,NOUN,
text293,3,10,is,be,AUX,
text293,3,11,their,their,PRON,
text293,3,12,use,use,NOUN,
text293,3,13,at,at,ADP,
text293,3,14,or,or,CCONJ,
text293,3,15,beyond,beyond,ADP,
text293,3,16,their,their,PRON,
text293,3,17,methodologically,methodologically,NOUN,
text293,3,18,accepted,accept,VERB,
text293,3,19,limits,limit,NOUN,
text293,3,20,.,.,PUNCT,
text293,4,1,More,more,ADV,
text293,4,2,specifically,specifically,ADV,
text293,4,3,",",",",PUNCT,
text293,4,4,this,this,DET,
text293,4,5,paper,paper,NOUN,
text293,4,6,explores,explore,VERB,
text293,4,7,the,the,DET,
text293,4,8,potential,potential,ADJ,
text293,4,9,implications,implication,NOUN,
text293,4,10,of,of,ADP,
text293,4,11,applying,apply,VERB,
text293,4,12,multinomial,multinomial,ADJ,
text293,4,13,logistic,logistic,ADJ,
text293,4,14,regression,regression,NOUN,
text293,4,15,techniques,technique,NOUN,
text293,4,16,in,in,ADP,
text293,4,17,small,small,ADJ,
text293,4,18,samples,sample,NOUN,
text293,4,19,.,.,PUNCT,
text293,5,1,It,it,PRON,
text293,5,2,does,do,VERB,
text293,5,3,so,so,ADV,
text293,5,4,by,by,ADP,
text293,5,5,drawing,draw,VERB,
text293,5,6,upon,upon,SCONJ,
text293,5,7,published,publish,VERB,
text293,5,8,data,datum,NOUN,
text293,5,9,from,from,ADP,
text293,5,10,the,the,DET,ORG_B
text293,5,11,International,International,PROPN,ORG_I
text293,5,12,Forestry,Forestry,PROPN,ORG_I
text293,5,13,Resources,Resources,PROPN,ORG_I
text293,5,14,and,and,CCONJ,ORG_I
text293,5,15,Institutions,Institutions,PROPN,ORG_I
text293,5,16,(,(,PUNCT,ORG_I
text293,5,17,IFRI,IFRI,PROPN,ORG_I
text293,5,18,),),PUNCT,
text293,5,19,program,program,NOUN,
text293,5,20,to,to,PART,
text293,5,21,explore,explore,VERB,
text293,5,22,potential,potential,ADJ,
text293,5,23,problems,problem,NOUN,
text293,5,24,of,of,ADP,
text293,5,25,method,method,NOUN,
text293,5,26,from,from,ADP,
text293,5,27,prominent,prominent,ADJ,
text293,5,28,research,research,NOUN,
text293,5,29,findings,finding,NOUN,
text293,5,30,in,in,ADP,
text293,5,31,the,the,DET,
text293,5,32,literature,literature,NOUN,
text293,5,33,on,on,ADP,
text293,5,34,forest,forest,NOUN,
text293,5,35,commons,common,NOUN,
text293,5,36,.,.,PUNCT,
text293,6,1,A,a,DET,
text293,6,2,subset,subset,NOUN,
text293,6,3,of,of,ADP,
text293,6,4,the,the,DET,
text293,6,5,results,result,NOUN,
text293,6,6,is,be,AUX,
text293,6,7,then,then,ADV,
text293,6,8,compared,compare,VERB,
text293,6,9,to,to,ADP,
text293,6,10,a,a,DET,
text293,6,11,similar,similar,ADJ,
text293,6,12,study,study,NOUN,
text293,6,13,of,of,ADP,
text293,6,14,tropical,tropical,ADJ,
text293,6,15,deforestation,deforestation,NOUN,
text293,6,16,.,.,PUNCT,
text293,7,1,The,the,DET,
text293,7,2,results,result,NOUN,
text293,7,3,point,point,VERB,
text293,7,4,to,to,ADP,
text293,7,5,considerable,considerable,ADJ,
text293,7,6,inconsistency,inconsistency,NOUN,
text293,7,7,in,in,ADP,
text293,7,8,the,the,DET,
text293,7,9,sign,sign,NOUN,
text293,7,10,of,of,ADP,
text293,7,11,parameter,parameter,NOUN,
text293,7,12,estimates,estimate,NOUN,
text293,7,13,",",",",PUNCT,
text293,7,14,and,and,CCONJ,
text293,7,15,a,a,DET,
text293,7,16,large,large,ADJ,
text293,7,17,number,number,NOUN,
text293,7,18,of,of,ADP,
text293,7,19,type,type,NOUN,
text293,7,20,II,II,PROPN,CARDINAL_B
text293,7,21,errors,error,NOUN,
text293,7,22,.,.,PUNCT,
text293,8,1,However,however,ADV,
text293,8,2,",",",",PUNCT,
text293,8,3,they,they,PRON,
text293,8,4,also,also,ADV,
text293,8,5,suggest,suggest,VERB,
text293,8,6,that,that,DET,
text293,8,7,type,type,NOUN,
text293,8,8,I,I,PRON,
text293,8,9,errors,error,NOUN,
text293,8,10,are,be,AUX,
text293,8,11,relatively,relatively,ADV,
text293,8,12,rare,rare,ADJ,
text293,8,13,.,.,PUNCT,
text293,9,1,As,as,ADP,
text293,9,2,a,a,DET,
text293,9,3,whole,whole,NOUN,
text293,9,4,",",",",PUNCT,
text293,9,5,this,this,DET,
text293,9,6,paper,paper,NOUN,
text293,9,7,demonstrates,demonstrate,VERB,
text293,9,8,the,the,DET,
text293,9,9,general,general,ADJ,
text293,9,10,reliability,reliability,NOUN,
text293,9,11,of,of,ADP,
text293,9,12,multinomial,multinomial,ADJ,
text293,9,13,logistic,logistic,ADJ,
text293,9,14,regression,regression,NOUN,
text293,9,15,in,in,ADP,
text293,9,16,small,small,ADJ,
text293,9,17,samples,sample,NOUN,
text293,9,18,by,by,ADP,
text293,9,19,showing,show,VERB,
text293,9,20,that,that,SCONJ,
text293,9,21,statistically,statistically,ADV,
text293,9,22,significant,significant,ADJ,
text293,9,23,parameters,parameter,NOUN,
text293,9,24,are,be,AUX,
text293,9,25,unlikely,unlikely,ADJ,
text293,9,26,to,to,PART,
text293,9,27,lead,lead,VERB,
text293,9,28,policymakers,policymaker,NOUN,
text293,9,29,in,in,ADP,
text293,9,30,the,the,DET,
text293,9,31,wrong,wrong,ADJ,
text293,9,32,direction,direction,NOUN,
text293,9,33,.,.,PUNCT,
text293,10,1,Nevertheless,nevertheless,ADV,
text293,10,2,it,it,PRON,
text293,10,3,also,also,ADV,
text293,10,4,suggests,suggest,VERB,
text293,10,5,that,that,SCONJ,
text293,10,6,this,this,DET,
text293,10,7,approach,approach,NOUN,
text293,10,8,is,be,AUX,
text293,10,9,likely,likely,ADJ,
text293,10,10,to,to,PART,
text293,10,11,overlook,overlook,VERB,
text293,10,12,several,several,ADJ,
text293,10,13,influential,influential,ADJ,
text293,10,14,factors,factor,NOUN,
text293,10,15,",",",",PUNCT,
text293,10,16,posing,pose,VERB,
text293,10,17,potential,potential,ADJ,
text293,10,18,dilemmas,dilemma,NOUN,
text293,10,19,for,for,ADP,
text293,10,20,the,the,DET,
text293,10,21,development,development,NOUN,
text293,10,22,of,of,ADP,
text293,10,23,a,a,DET,
text293,10,24,theory,theory,NOUN,
text293,10,25,of,of,ADP,
text293,10,26,sustainability,sustainability,NOUN,
text293,10,27,.,.,PUNCT,
text293,11,1,(,(,PUNCT,
text293,11,2,C,c,NOUN,
text293,11,3,),),PUNCT,
text293,11,4,2014,2014,NUM,DATE_B
text293,12,1,Elsevier,elsevi,ADJ,EVENT_B
text293,12,2,B.V.,B.V.,PROPN,EVENT_I
text293,13,1,All,all,DET,
text293,13,2,rights,right,NOUN,
text293,13,3,reserved,reserve,VERB,
text293,13,4,.,.,PUNCT,
text294,1,1,Small,small,ADJ,
text294,1,2,-,-,PUNCT,
text294,1,3,scale,scale,NOUN,
text294,1,4,fisheries,fishery,NOUN,
text294,1,5,are,be,AUX,
text294,1,6,important,important,ADJ,
text294,1,7,for,for,ADP,
text294,1,8,preventing,prevent,VERB,
text294,1,9,poverty,poverty,NOUN,
text294,1,10,",",",",PUNCT,
text294,1,11,sustaining,sustain,VERB,
text294,1,12,local,local,ADJ,
text294,1,13,economies,economy,NOUN,
text294,1,14,",",",",PUNCT,
text294,1,15,and,and,CCONJ,
text294,1,16,rural,rural,ADJ,
text294,1,17,livelihoods,livelihood,NOUN,
text294,1,18,",",",",PUNCT,
text294,1,19,but,but,CCONJ,
text294,1,20,tend,tend,VERB,
text294,1,21,to,to,PART,
text294,1,22,be,be,AUX,
text294,1,23,negatively,negatively,ADV,
text294,1,24,impacted,impact,VERB,
text294,1,25,by,by,ADP,
text294,1,26,traditional,traditional,ADJ,
text294,1,27,forms,form,NOUN,
text294,1,28,of,of,ADP,
text294,1,29,management,management,NOUN,
text294,1,30,and,and,CCONJ,
text294,1,31,overexploitation,overexploitation,NOUN,
text294,1,32,among,among,ADP,
text294,1,33,other,other,ADJ,
text294,1,34,factors,factor,NOUN,
text294,1,35,.,.,PUNCT,
text294,2,1,Marine,Marine,PROPN,
text294,2,2,Areas,Areas,PROPN,
text294,2,3,for,for,ADP,
text294,2,4,Responsible,Responsible,PROPN,
text294,2,5,Fishing,Fishing,PROPN,
text294,2,6,(,(,PUNCT,
text294,2,7,Areas,Areas,PROPN,PERSON_B
text294,2,8,Marinas,Marinas,PROPN,PERSON_I
text294,2,9,de,de,PROPN,PERSON_I
text294,2,10,Pesca,Pesca,PROPN,PERSON_I
text294,2,11,Responsable,Responsable,PROPN,PERSON_I
text294,2,12,",",",",PUNCT,
text294,2,13,AMPR,AMPR,PROPN,ORG_B
text294,2,14,),),PUNCT,
text294,2,15,have,have,AUX,
text294,2,16,emerged,emerge,VERB,
text294,2,17,as,as,ADP,
text294,2,18,a,a,DET,
text294,2,19,new,new,ADJ,
text294,2,20,model,model,NOUN,
text294,2,21,for,for,ADP,
text294,2,22,the,the,DET,
text294,2,23,co,co,NOUN,
text294,2,24,-,-,NOUN,
text294,2,25,management,management,NOUN,
text294,2,26,of,of,ADP,
text294,2,27,small,small,ADJ,
text294,2,28,-,-,PUNCT,
text294,2,29,scale,scale,NOUN,
text294,2,30,fisheries,fishery,NOUN,
text294,2,31,in,in,ADP,
text294,2,32,Costa,Costa,PROPN,GPE_B
text294,2,33,Rica,Rica,PROPN,GPE_I
text294,2,34,",",",",PUNCT,
text294,2,35,one,one,NUM,
text294,2,36,that,that,PRON,
text294,2,37,involves,involve,VERB,
text294,2,38,collaboration,collaboration,NOUN,
text294,2,39,between,between,ADP,
text294,2,40,fishers,fisher,NOUN,
text294,2,41,",",",",PUNCT,
text294,2,42,government,government,NOUN,
text294,2,43,agencies,agency,NOUN,
text294,2,44,",",",",PUNCT,
text294,2,45,and,and,CCONJ,
text294,2,46,NGOs,NGOs,PROPN,
text294,2,47,.,.,PUNCT,
text294,3,1,The,the,DET,
text294,3,2,primary,primary,ADJ,
text294,3,3,objective,objective,NOUN,
text294,3,4,of,of,ADP,
text294,3,5,this,this,DET,
text294,3,6,paper,paper,NOUN,
text294,3,7,is,be,AUX,
text294,3,8,to,to,PART,
text294,3,9,elucidate,elucidate,VERB,
text294,3,10,some,some,PRON,
text294,3,11,of,of,ADP,
text294,3,12,the,the,DET,
text294,3,13,key,key,ADJ,
text294,3,14,variables,variable,NOUN,
text294,3,15,that,that,PRON,
text294,3,16,influence,influence,VERB,
text294,3,17,collective,collective,ADJ,
text294,3,18,action,action,NOUN,
text294,3,19,among,among,ADP,
text294,3,20,small,small,ADJ,
text294,3,21,-,-,PUNCT,
text294,3,22,scale,scale,NOUN,
text294,3,23,fishers,fisher,NOUN,
text294,3,24,in,in,ADP,
text294,3,25,Tarcoles,Tarcoles,PROPN,GPE_B
text294,3,26,",",",",PUNCT,
text294,3,27,a,a,DET,
text294,3,28,community,community,NOUN,
text294,3,29,in,in,ADP,
text294,3,30,the,the,DET,LOC_B
text294,3,31,Gulf,Gulf,PROPN,LOC_I
text294,3,32,of,of,ADP,LOC_I
text294,3,33,Nicoya,Nicoya,PROPN,LOC_I
text294,3,34,.,.,PUNCT,
text294,4,1,We,we,PRON,
text294,4,2,examined,examine,VERB,
text294,4,3,collective,collective,ADJ,
text294,4,4,action,action,NOUN,
text294,4,5,for,for,ADP,
text294,4,6,the,the,DET,
text294,4,7,formation,formation,NOUN,
text294,4,8,of,of,ADP,
text294,4,9,a,a,DET,
text294,4,10,local,local,ADJ,
text294,4,11,marketing,marketing,NOUN,
text294,4,12,cooperative,cooperative,NOUN,
text294,4,13,and,and,CCONJ,
text294,4,14,participation,participation,NOUN,
text294,4,15,in,in,ADP,
text294,4,16,management,management,NOUN,
text294,4,17,through,through,ADP,
text294,4,18,the,the,DET,
text294,4,19,AMPR,AMPR,PROPN,ORG_B
text294,4,20,.,.,PUNCT,
text294,5,1,We,we,PRON,
text294,5,2,apply,apply,VERB,
text294,5,3,the,the,DET,
text294,5,4,social,social,ADJ,
text294,5,5,-,-,PUNCT,
text294,5,6,ecological,ecological,ADJ,
text294,5,7,framework,framework,NOUN,
text294,5,8,as,as,ADP,
text294,5,9,a,a,DET,
text294,5,10,diagnostic,diagnostic,ADJ,
text294,5,11,and,and,CCONJ,
text294,5,12,organizational,organizational,ADJ,
text294,5,13,tool,tool,NOUN,
text294,5,14,in,in,ADP,
text294,5,15,the,the,DET,
text294,5,16,analysis,analysis,NOUN,
text294,5,17,of,of,ADP,
text294,5,18,several,several,ADJ,
text294,5,19,types,type,NOUN,
text294,5,20,of,of,ADP,
text294,5,21,qualitative,qualitative,ADJ,
text294,5,22,data,datum,NOUN,
text294,5,23,",",",",PUNCT,
text294,5,24,including,include,VERB,
text294,5,25,interviews,interview,NOUN,
text294,5,26,with,with,ADP,
text294,5,27,key,key,ADJ,
text294,5,28,informants,informant,NOUN,
text294,5,29,",",",",PUNCT,
text294,5,30,informal,informal,ADJ,
text294,5,31,interviews,interview,NOUN,
text294,5,32,",",",",PUNCT,
text294,5,33,legal,legal,ADJ,
text294,5,34,documents,document,NOUN,
text294,5,35,",",",",PUNCT,
text294,5,36,and,and,CCONJ,
text294,5,37,gray,gray,ADJ,
text294,5,38,literature,literature,NOUN,
text294,5,39,.,.,PUNCT,
text294,6,1,Findings,finding,NOUN,
text294,6,2,illustrate,illustrate,VERB,
text294,6,3,the,the,DET,
text294,6,4,importance,importance,NOUN,
text294,6,5,of,of,ADP,
text294,6,6,socio,socio,NOUN,
text294,6,7,-,-,PUNCT,
text294,6,8,economic,economic,ADJ,
text294,6,9,community,community,NOUN,
text294,6,10,attributes,attribute,NOUN,
text294,6,11,(,(,PUNCT,
text294,6,12,e.g.,e.g.,ADV,
text294,6,13,",",",",PUNCT,
text294,6,14,group,group,NOUN,
text294,6,15,size,size,NOUN,
text294,6,16,",",",",PUNCT,
text294,6,17,homogeneity,homogeneity,NOUN,
text294,6,18,",",",",PUNCT,
text294,6,19,previous,previous,ADJ,
text294,6,20,cooperation,cooperation,NOUN,
text294,6,21,),),PUNCT,
text294,6,22,",",",",PUNCT,
text294,6,23,as,as,ADV,
text294,6,24,well,well,ADV,
text294,6,25,as,as,ADP,
text294,6,26,that,that,PRON,
text294,6,27,of,of,ADP,
text294,6,28,social,social,ADJ,
text294,6,29,(,(,PUNCT,
text294,6,30,e.g.,e.g.,ADV,
text294,6,31,",",",",PUNCT,
text294,6,32,equity,equity,NOUN,
text294,6,33,),),PUNCT,
text294,6,34,and,and,CCONJ,
text294,6,35,ecological,ecological,ADJ,
text294,6,36,(,(,PUNCT,
text294,6,37,e.g.,e.g.,ADV,
text294,6,38,",",",",PUNCT,
text294,6,39,improved,improved,ADJ,
text294,6,40,stocks,stock,NOUN,
text294,6,41,),),PUNCT,
text294,6,42,outcomes,outcome,NOUN,
text294,6,43,perceived,perceive,VERB,
text294,6,44,as,as,ADP,
text294,6,45,favorable,favorable,ADJ,
text294,6,46,by,by,ADP,
text294,6,47,actors,actor,NOUN,
text294,6,48,.,.,PUNCT,
text294,7,1,In,in,ADP,
text294,7,2,addition,addition,NOUN,
text294,7,3,",",",",PUNCT,
text294,7,4,our,our,PRON,
text294,7,5,work,work,NOUN,
text294,7,6,demonstrates,demonstrate,VERB,
text294,7,7,the,the,DET,
text294,7,8,importance,importance,NOUN,
text294,7,9,of,of,ADP,
text294,7,10,certain,certain,ADJ,
text294,7,11,kinds,kind,NOUN,
text294,7,12,of,of,ADP,
text294,7,13,external,external,ADJ,
text294,7,14,NGOs,NGOs,PROPN,
text294,7,15,for,for,ADP,
text294,7,16,facilitating,facilitate,VERB,
text294,7,17,and,and,CCONJ,
text294,7,18,sustaining,sustain,VERB,
text294,7,19,collective,collective,ADJ,
text294,7,20,action,action,NOUN,
text294,7,21,.,.,PUNCT,
text295,1,1,The,the,DET,
text295,1,2,literature,literature,NOUN,
text295,1,3,on,on,ADP,
text295,1,4,common,common,ADJ,
text295,1,5,-,-,PUNCT,
text295,1,6,pool,pool,NOUN,
text295,1,7,resources,resource,NOUN,
text295,1,8,(,(,PUNCT,
text295,1,9,CPRs,cpr,NOUN,
text295,1,10,),),PUNCT,
text295,1,11,has,have,AUX,
text295,1,12,mostly,mostly,ADV,
text295,1,13,focused,focus,VERB,
text295,1,14,on,on,ADP,
text295,1,15,institutional,institutional,ADJ,
text295,1,16,conditions,condition,NOUN,
text295,1,17,for,for,ADP,
text295,1,18,successful,successful,ADJ,
text295,1,19,governance,governance,NOUN,
text295,1,20,of,of,ADP,
text295,1,21,the,the,DET,
text295,1,22,commons,common,NOUN,
text295,1,23,.,.,PUNCT,
text295,2,1,However,however,ADV,
text295,2,2,",",",",PUNCT,
text295,2,3,many,many,ADJ,
text295,2,4,scholars,scholar,NOUN,
text295,2,5,have,have,AUX,
text295,2,6,emphasized,emphasize,VERB,
